185,closed space bead joint holder bluecheese satin goldsilver fume crushed opals sigend dated start 0 bid increments least 3 comments please tag previous bidder buy 45 free shipping usa ends thursday evening around 5pm eastern time call paypal venmo major credit cards accepted winner 24hrs pay questions please dm,1,1
186,sometimes end position stay let feel figure comes next shot,,0
187,hey gang rainbow galaxy wigwag hollow pendant grabs today backed crushed opal black telemagenta booty swipe pics uv end 179 diameter starts whatever increments 10 reserve bin 200 ends call shipping included 100 otherwise winner adds 5 us shipping 10 international must pay within 24 hours auction close serious bidders appreciate support happy bidding,1,0
188,caption needed video artist,,1
189,new dragon talisman finished last night wrapped copper featuring 6 carnelians,,0
190,new dragon talisman finished last night wrapped copper featuring 6 carnelians,,0
191,bravo guys incredible job collaboration hope dig much dm questions,,0
192,finished 11 different gemstones packed piece heat available 350 still workin name though,,0
193,check vendor stained vs leaded glass yes virginia difference people think stained glass louis comfort tiffany comes mind master although make leaded glass pieces tiffany glass style refers use small glass pieces soldered together make intricate pieces including limited windows lamps leaded glass hand consists glass pieces held together channels lead came allows smooth precise seams often used window larger pieces tiffany glass style create leaded glass pieces learn craft pieces soldered together make sure plenty texture patina added either copper black gives dimension detail interest authenticity although say sign inexperienced stained glass artist tend disagree afterall art subjective love seeing ripples molten solder leave truly prefer detail dimension offers tiffany glass method stained glass able make smaller pieces including sun catchers ornaments mobiles even jewelry hilary check website httpstheglassflamingowordpresscom,,1
194,second motocross glove couple lost kitty see ashes one thoughts miniature pieces ashes incorporated ive quite signs telling start things like thank much looking,,1
195,close collab photo,,1
196,days left enter win mike mcpuff original piece drawing winner july 31st come today chance call heady baby 2 per ticket,,0
197,first post goes new piece received clear bottle purple hanger 4 hole diffuser sour gummy worm sour watermelon 2 mike ike inside function breathtaking literally artist,,1
198,repurposed rats first skulls ever made full fuck ups details tried sculpt caused acute angles leading large cracks didnt know flame use color boiled bits lol picked frame couple weeks ago decided put little rats remind started even though idea beginning still went little reminder fearless relearn take risks,,1
199,solution photo,,1
200,latest scoop collection purple rain zen wolf banger hanger opal eyes matching moonstone wigwag bubble cap yo shoutout making happen,,0
201,love pendant made artists owned,,0
202,incycler basket weaving fat dichro marble attachment 14mm upright joint ft tall shoot dm scoop,,1
203,sold green coke bottle billzboro 1 auction starts 50 2 minimum increments 10 3 small reserve 4 buyer pays shipping 5 must payment ready within 24hrs 6 must 18 7 auction ends call,1,0
204,shred solo tube made fire tube cap twirl terps,,1
205,guys ready party weekendreposted neverworldvenue hot box sesh industry vendors music food lots clouds 5 early bird still available 10 tickets available till 725 15 tickets door sponsors welcome dm get tickets httpswwweventbritecomeneverworldhotboxseshtickets63632929806,,1
206,artist owner,,1
207,floating moon made artist owned,,0
208,dark crystal tried something new inspired artist really admire know insta ill tag figure username expiriment really love result small flour sack towel would love tapestry two design let us know think,,1
209,picture beautiful still piece justice 420 leagues sea mammoth pipe piece goes stops pays attention every lil detail pleasure work fine artists 420 leagues sea 2019 hosted video featured artists,,0
210,32mm implosion marble auction black market marbles facebook httpsmfacebookcomgroups584110311689796viewpermalinkid1990964641004349 work available wwwgraysglasscom,0,1
211,flash sale 10 pdx tubing mga use promo code pdx checkout sale ends tomorrow 725,,1
212,frequency turbine available purchase contact us via dm,,0
213,friends flash sale 10 pdx tubing going use promo code pdx checkout sale ends tomorrow 725,,1
214,got set friend came visit stoked able grab since meant stay together details cups insane,,0
215,killa bee functional available thru,,0
216,way gun dabsohard,,0
217,cheers coffee table sofa,,0
218,glass wizard fresh drop spoons available even cooler person thanks man dm detail wwwhoneyshideoutcom,,0
219,back table x collab rig beast,,1
220,feelin peachy new design first kind yall thinkwwwhoneyshideoutcom,,0
221,group photo grateful dead pieces made recently many brand new drawings submitted american beauty tribute showing put couple weeks ago go check page see amazing artwork featured showing available work website purchase posted available pieces work stories,,0
222,swipe function heat share recent drop tonight dual uptake recycler gold ruby gluestick accents opal coin attached drain featuring 5 hole perc delivers effortless pull clean consistent shaping sure fall love everything boogies recyclers contact us today checkout color options text call facetime 6146008680 questions shout photos,,1
223,slide stolen us today footage thief post publically take action receive payment immediately know dm us arrange payment,,0
224,shark breach follow crafted sign newsletter receive 10 link bio dm availability,,0
225,earth lovers check piece currently,,0
226,24 kt yellow gold inlay ring w yellow gold jordans grabs size 7 dm available custom work,,1
227,auction starting bid 20 w size increments winner gets custom 14mm dab rig bubble capdabber holder grape ape bubble cap included colors rig deppe darkness green money made shipping 15 bin 250 auction ends 24 hours first bid payment accepted via paypal debit credit card,1,1
228,really like one came scooped dawg second piece appreciate continued support long time friend,,1
229,new sherlock grabs dm details glasspipe,,1
230,havent done custom viddy favorite still currently grindin away shop buildout slowly making progress crazy excited get set get back torch hopefully n running next couple days,,1
231,slide stolen today footage thief post publically take action receive payment immediately know dm arrange payment,,0
232,carved desert sunset minitube featuring unencased cadmiums hand mixed colors opal available steal 30 73119 apart 710 sale dm textcall 7274339991 info,,0
233,heard got people wanted new color patterns stock thanks make,,1
234,dropping new piece later today keep peeled hope everyone wonderful wednesday,,1
235,x woodgrain dino rig leaf spikes 2 hole diffy hold variety dabbers hands comes matching bubble cap dabber dm interested,,1
236,gotta give sherlock post ship new home friend swipe peep killer ice cream kid flip,,0
237,glacier elm leaf,,0
238,love pendant x 2019 skull hope everyone great day,,0
239,auction,,0
240,sold left handle bowl specifically made leftys,,1
241,3 hours left auction one post back,0,1
242,cake slice mat sale message pricing details,,1
243,vista handcut paper collage 2019 excuse absence gram late pouring life energy head give us follow,,0
244,hello family today extra special heady piece introduce unrealglass custom collection new heady spinning perc dabrig piece stands 20cm tall includes quartzbanger glassbowl new heady spinning perc dabrig truly one kind spins percolator turn thick cloud smoke smooth hit everytime get today product link httpsbitly30uum6i limited supply unrealglass wwwunrealglasscom wwwinstagramcomunrealglass wwwtwittercomunrealglass wwwfacebookcomunrealglass unrealglass cleaner wwwfacebookcomunrealglasscleaner wwwinstagramcomunrealglasscleaner wwwtwittercomunrealglasscleaner tags,,0
245,auction 8g sea turtle head component w uv eye cane starts 8 add 5 shipping ends 1 hour first bid,1,1
246,cleaner restocked ziggy available sizes 650 ml 250 ml 30ml travel size ziggy smoke shop 209 headiest smoke shop open till 10pm 2099422881 new inventory arriving daily forget ship dm us head webstore teamziggyscom call 2099422881 1235 e alpine ave stockton ca 2095975064 1655 parker ave tracy ca 7143799020 15451 beach blvd westminster ca 7863912296 2747 sw 27th ave miamifl,,1
247,pangaea puddle source lost translation,,1
248,super hyped finally get pendy huge thanks nfse,,0
249,hoodie done,,1
250,favorite vegeta mat done date part huge buddies smoke order almost finished one mat go thanks taking look guys happy humpday fanart,,0
251,ocean vibes,,1
252,16x20 oceanisland themed canvas let know ya think,,0
253,heres stuner shot little back comes matching cap quartz bucket dm details hit great team swipe full layout thanks looking,,0
254,dollop daisy,,1
255,available featuring 14mm male bowl slide available purchase dm pricing im also available custom orders smokeshops offer wholesale,,0
256,oldie goodie pink excalibur pro shot custom tyler g tube photo credits flameworking credits storage photos way drool thousand thanks guys involved best wishes tyler recovering shoulder surgery killing glass studio,,1
257,x bee sting collab jammer available purchase contact us via dm,,1
258,sale mouth piece joint dm serious inquiries,,1
259,available bracelet retail 250 letting go 200 add awesome piece amazing artist collection today,,1
260,auction two cool mini paperweights start ends thursday 200 pm pst sideshow bob starts 25 made version 2012 hes far best one im completely found nice chip decided make something lisa starts 20 side view lisa cool checkout tip joint missing buyer pays shipping please paypal venmo ready 10 minute snipe rule effect,1,1
261,absolute blast always great opportunity give back community glass awesome watching crush straight weekend banjo collab,,1
262,affordable american quartz market guys start 9999 gone quick sleep ziggy smoke shop 209 headiest smoke shop open till 9pm 2095975064 new inventory arriving daily forget ship dm us head webstore teamziggyscom call 2099422881 1235 e alpine ave stockton ca 2095975064 1655 parker ave tracy ca 7143799020 15451 beach blvd westminster ca 7863912296 2747 sw 27th ave miamifl,,1
263,shot mr burns maggie course love dab rig tag friend loves simpsons,,1
264,sacral ceremony thanks dope shots pendant made silver rose gold filled wire spessartine garnets piece longer available one find inspirational future mandala projects,,0
265,go check piece worlds largest bong vegas museum go stop tell em jerome sent cheers video artist,,1
266,sick space tech,,1
267,dabbin enjoying cool weather using terps cap colors go together nicely lol also using towlie mat painted let know need mat enjoy video,,0
268,love wig wag cap spoon,,0
269,get handsy beauty,,0
270,set heady game,,0
271,cleaner restocked ziggy available sizes 650 ml 250 ml 30ml travel size ziggy smoke shop 209 headiest smoke shop open till 10pm 2099422881 new inventory arriving daily forget ship dm us head webstore teamziggyscom call 2099422881 1235 e alpine ave stockton ca 2095975064 1655 parker ave tracy ca 7143799020 15451 beach blvd westminster ca 7863912296 2747 sw 27th ave miamifl,,0
272,cbd tinctures,,1
273,auction bear end starts 1 add 5 shipping ends 1hr first bid,1,0
274,video collaboration big ups joey superhero behind torch special time working together ones called bat country 2nd collaboration together looking piece makes look like seeing thru fisheye lens,,1
275,tonys summer deals monday glass pipes 10,,1
276,hit dm info best portable dabbing device took one touch warm little much water oh man trick,,1
277,time warp rosin custom terps dichro twisted cube piece gonna flood couple dab videos late post enjoy,,1
278,next cold dabs terps recycler currently sale trade dm interested,,1
279,auction auction due shipping fuckery long story alls well ends well swipe left video blue dreamblack rainbow clean pendy super slim profile still really thick 165 45 video shot sunlight indirect sunlight lets start 0 3 minimum increments reserve buyer pays shipping 8 usps priority mail us 10 international shipping auction ends call going going twice sold 5 minute snipe rule thank supporting art,1,0
280,medicating x x uv collab thats available 3k obo,,1
281,long time love ripped teddy buddy sold back grooving uno dabbin idk obviously went cold usual,,0
282,third eye buddha auction going,,0
283,used glass need sell worth anything sitting collecting dust used much glass use extra cash go facebook search group xfadeglasscommunity list unwanted glass sale heady collectors buy free,,1
284,peace sign opal clutch pendant auction currently taking place,,1
285,drip beehive rig asking 750 obo feel free make offer dm info come see person shock n awe 1069 huntingdon ave waterbury ct 06704,,1
286,wolf pup pendant auction running time going steal,,0
287,150 totem tube hand made fume colors definitely one kind 150,,1
288,fishing dabs,,1
289,dude jarred hard work making heady wire wraps one em listed etsy make sure take look,,0
290,closed smauction read entire post bidding next crazy amazing spacetech fab egg collab piece w fume galaxy attachment opal created skilled homies description stunning fullworked heater made 24k gold silver fume spacetech tubing features marvelous galaxy disc attachment back includes stunning aaa opal also sick maria work slightly laid back neck flared mouthpiece comfort equipped handmade 14mm female joint 2hole diffuser function reallllly shreds w sippage measures 8 tall solid made last full positive vibes two different artists includes free stickers signed dated holy hell piece jampacked heady goodness slayed fume gorgeous spacetech extraordinary attachment w opal take another level heat even joint amazing youll adore fab egg dont nap stunner take advantage way retail start reserve highest bidder end wins great opportunity snag heady collab piece artists major steal retail price thanks good luck ends 24hrs first bid placed going twice sold style finish additional bid starts process set time length final calls post automated may exceed 24hrs must 1821 depending local statecountry laws valid id tobacco use glass art bidding starts 150 goes least 10 increments ends reserve bin set 400 shipping 15 usa22 winner must pay within 24hrs closes via cash app paypal venmo chase quick pay zelle gpay creditdebit card considered flaking flake delete bids troll block,1,1
291,green mean whats guys favorite color definitely green like dollar bills,,1
292,jungle fire flask x,,0
293,auction two little paperweights start 25 end thursday 200 pm pst come signed dated made little different usual added background color talli around lip please clear one bidding buyer pays shipping please paypal venmo ready 10 minute snipe rule effect,1,0
294,really trading artists switch little thanks silky bluegreenwhite,,1
295,gotta squish struggle delisio lol fully coilpotted hand made munny made consumed dabs,,1
296,marble mutations marble mike gong,,1
297,staring soul,,0
298,gold n64 controller made artist,,0
299,daniel,,1
300,daniel,,0
301,daniel,,0
302,daniel,,0
303,daniel,,0
304,daniel,,0
305,posssibly favorite piece last show classic kraken dm price close ups,,0
306,auction 12g pig cane lil hole next eye starts 10 add 5 shipping ends 1 hour first bid,1,1
307,auction 53g zoidberg cane starts 8 add 5 shipping ends 1 hour first bid,1,1
308,auction baby dino sawcut coin starts 5 add 5 shipping ends 1 hour first bid,1,1
309,auction 39g fish cane starts 5 add 5 shipping ends 1 hour first bid,1,1
