18,witch finger pendent available dm questions,0,0
19,custom illuminati set finished nfs,0,0
20,moving sales incoming layered custom remixed sparkly blue butterfly pendant 120 shipped tricky normally retail 350 gonna make super good deals pieces offer interested comment dibs dm first come first serve three loops back make hang perfectly pendant,1,0
21,new lights display cace,0,1
22,auction bidding starts 55 increments 5 ends going twice style reserve none bin 150 artist real pinecone info every natural pendant elegant gift mother nature unveiling ornate sacred geometry hidden center world densest pinecone one crosssection taken heart cone every pendant absolutely unique truly oneofakind wwwtheheadykingdomcom link bio custom bangers,1,0
23,sale 700 obo shipped torus grabs color deppes darkness 14mm joint great function nice weight without water comes hard case w spinner cap swipe function,0,1
24,35mm ether blue dream fade bubble biggest bangers came dope lmk need,0,0
25,satin purple bubble cap glows black light available soon shop set 60,0,0
26,check friends finally got fresh piece bench wanted classy coaster dab mat padauk chosen base couldnt agree choice something fire orange glow,0,0
27,auction pilchuck green double leaf pendant aloha everyone sorry still processing awesome summer vacation recovering well beauty made one demos class last session beautiful place even without glasswork color green everywhere million different shades green tricky make unique glass issues chemistry color tones lack thereof endlessly experiment different layering combinations hope teach class boro color pilchuck someday signed dated pilchuck written show special piece rarely write anything else piece brand new stickers included well bid please note comment state bid bids must placed reply comment keep order dm questions please size 2 wide x 3 tall x 12 deep rules 1 starting bid bids must placed reply bid comment 2 bidding increments least 10 please 3 must 18 years older bid 4 shipping 10 us 5 please let know going ship across border 6 must ready pay immediately paypal exceptions non payment 24 hours closing auction get banned 7 bidding ends call around 24 hours posting photo tag repost hours ending please feel free dm questions happy bidding,1,0
28,la prima comunione di anna bubbles,0,1
29,spinnerlow key bubble cap two holes nice carb flow still spins dm 1 nice say day,0,0
30,rig clear natural sunlight multi color uv blacklight glows dark lights like grab either rig pendant deal,0,0
31,caged bunny come see tonight coming party,0,0
32,auct1on 18mm slide 4 hole screen mystery adventurine slide opal horn 1starts 30 2 increments 5 3 bin 100 4 ready pay auctions end 5 tag previous bidder 6 winner pay shipping 5 7 back bail get blocked 7 us canada 8 add 5 shipping,1,0
33,puffco peaks og medusa neon lucids stock dania beach fl hookah e cigarettes mods vapor ejuice pipes waterpipes tobacco accessories glass art,0,1
34,working something crazy,0,0
35,auction 7 minitube 4 hole diffy 14mm joint 25mm flat top 6mm quartz bead v3 bubble cap included starts 40 please bid increments 5 free domestic shipping 100 10 priority ends 24 hours first bid please payment ready flakesfake bidders blocked keep honest thanks support,1,0
36,set 4 buddy sold,0,1
37,badger x jet black dry looking home dm details,0,0
38,honeycomb homie cradles provide great function containing anything else need keep table,0,0
39,little gem made mint crushed opal lucy bluedream piece baller dont think possibly capture crushed opals shining photograph quickly scooped homie resides amazing collection thanks looking,0,0
40,cfl shifts robbins egg blue swipe vid comes matching bubble cap ones sold,0,1
41,bubble cap made raindrop,0,0
42,trip coalescence original art follow,0,0
43,24 hour auction queen bee pendant leave bids comments artist 2 x 2 inches l x w auction rules starting bid 70 bid increments 10 minimum tag person outbid highest bidder wins free international shipping credit debit card ends thursday 700 pm et shipping week optional add handmade parachute necklace 10 247 support available payment due immediately conclusion auction failure pay block,1,0
44,maple syrup faceted cap available great price caps function amazing perfect seal smooth swivel facet cuts adding subtle touch aesthetics available fresh quartz great combo deal send us dm youre interested,0,0
45,smoking rig available sword banger,0,0
46,bubble cap drop 40 shipped single colors 60 shipped multi colored reiti one,0,0
47,foode 112,0,0
48,10 42 left 2nd set,0,0
49,one favorite pieces guy years realized entire head turns radioactive pink certain uv light died looked pendy saw heater artist,0,0
50,inlove carb cap stands,0,0
51,last straight fab available purchase contact us via dm,0,0
52,sale hit dm interested,0,0
53,dab hash rosin klein used song lycoris,0,0
54,scientific glass water pipegood functiondm price click bio buy,0,0
55,second one design,0,0
56,triple bubble cap stack like better blue slyme uv circus stay tuned final results dm bubble caps,0,0
57,900mg cbd tincture thing helps sleep whole night helps nerve pain well quote directly one many satisfied customers practically gushing much cbd done recommends everyone cbd convert come today browse highest quality available,0,0
58,got carb cap blowtube happy colors one cap broke still pouting ha,0,0
59,sketch no5 definitely started getting crazier one stepped outside comfort zone piece done several months ago,0,0
60,crushed opal slime pipe available,0,0
61,little bit team,0,0
62,hey wanting remind guys tube page right meow auction ending tomorrow 9am pst time rather check lol thank,1,0
63,made adorable thumbprint tubes really small cute come take look boca location keit,0,0
64,purps greens always favorite owner,0,0
65,dragons artist,0,0
66,one day till weekend better stock favorite rosins gmo sooooo tasty glass quartz cap music rosin dabber x,0,0
67,dabbin wizard collaboration shopmate glass,0,0
68,heres first collab good friend put many facets could fit fully faceted nipple fit 25mm flat top bangers hit pictures videos,0,0
69,thanks hooking amazing workstation wish tool makers could produce quality tools like great job keep great work,0,1
70,ction 14mm starting bid 30 1 increments ends tonight 6pm pst 61919 5 minute snipe rule dm questions winner pays 5 shipping us 15 international winner must paypal venmo ready also take cash app winner must contact within 24hrs pay item reauctioned must 1821 years older bid please tag person outbid thanks happy bidding,1,0
71,offering 623 ok folks today going offer ashcatcher og tube company wicked sands defunct killing time mini ashcatcher made 2009 piece sporting linework bottom 10arm luke wilson tree 14mm joints comes stock linework 14mm slide piece would work best 45 jointed tubes new unused good luck auction taking place instagram going lot like others auction opens 70 bids least 10 auction ends monday june 24th 6pmish pst five minute snipe rule bin reserve opening price reserve right refuse sale due shipping destination 20 flat rate shipping us includes priority ship full insurance restricted signature get glass without fail flakes get blocked give try need event winner flakes purchase contact bidder came second please keep mind bidding turn notifications please mention notifications pretty much every week every week someone misses end auction guy blowing older inventory weve got couple pieces hand isnt perhaps stay tuned next one ig updates app regular basis stay updated turn notifications miss close hear things time see auction easy guy item sale new bidding ends say flakes get blocked please payment ready close auction,1,0
72,first slide numbered series 18mm 4 hole slide features sunset slyme cobalt 4 proton pink gorgeous opal available af hit dm regular slides range 40 60 wanted make fancier version lol still production slide available wholesale retail price 4 hole 120 single hole 100,0,1
73,25mm bubble caps sale colors dragons blood wild honeysold wholesale available,0,0
74,garlic bread stuffed garlic bread cheese garlic bread garlic bread anyways best side appetizer maximus mall dharamshala waah naah perfectly grilled sliced crunchiest base n cheasiest top perfect herbs waah rate 5 boob,0,0
75,weve got bunch new crop circle tech bubblecaps available dm pics info,0,0
76,caps available website link bio use code freeship checkout,0,0
77,hanging love smoking figured post waiting new piece new hope everyone great beautiful day anyone went today must blast,0,0
78,24 hour dual auction sour patch kids candy bottle 5hole shower head perc first place wins choice 1 runnerup wins 1 leave bids comments artist 7 inches 14mm auction rules starting bid 140 bid increments 20 minimum tag person outbid highest bidder wins free international shipping credit debit card ends thursday 530 pm et shipping week optional add handmade parachute necklace 10 247 support available payment due immediately conclusion auction failure pay block,1,0
79,lerk gloved sitter used pastel serum head new colors neptuneplantphibian rest build first time used neptune hollow buildthis color amazing reminds pastel blue mixed moonstone super thin even looks like fumeopaline,0,0
80,buyer bailed cap auction day shoot dm would like scoop 40 5 shipping anyone wants,0,0
81,another beauty evening take number 57 molecule rig little dab rig cap dab tool dab mat x banger concentrates thanks like always hit give follow,0,0
82,fumed puffco peak directional airflow bubble cap grabs first dibs takes 35 shipped credit,0,0
83,america color glass water pipe whatsapp8618681463569 sales16,0,0
84,couple bubblecaps earlier,0,0
85,sent custom yesterday tourmaline crystal white sapphires thankyou everyone continued love support big thanks always coming great project ideas support since day one,0,0
86,24 hour auction engineer survivor pendant opal eye leave bids comments artist auction rules starting bid 100 bid increments 20 minimum buy 280 tag person outbid highest bidder wins free international shipping credit debit card ends monday 1159 pm et shipping week optional add handmade parachute necklace 10 247 support available payment due immediately conclusion auction failure pay block,1,0
87,mike gong nug jar one scooped another collector high sierra 2010,0,0
88,look 1 available bubble caps snugly fits 25mm30mm flat top nails thermal bangers airflow point hole slightly smaller lot caps milks rig made tropical green multi nice striking color youre interested questions would like see pics caps available please send dm thanks looking,0,0
89,happy 710 everyone first person comment dibs gets drippy matching drippy 75 shipped us paypal venmo cash app accepted please payment ready thanks hope everyone dabtastic day,1,0
90,opal inspired see video posts back,0,1
91,ended bear pendy auction please read everything placing bid 1 artist 2 starting bid 20 3 min bid increments 2 4 bin buy 5 auction ends tomorrow call going twice sold style 6 flakes tools retracted bids block 7 reserve 8 free us shipping international bidders please send us message bidding 9 payment due within 24 hours auction end exceptions must bid comment says bid comment deleted,0,0
92,homie gives fire eesh,0,0
93,well look got little kit matching pendant bubble cap pipe shelf couldnt excited thanks looking sorry glare red pendy go check page glass available purchase,0,0
94,24 hour auction cflreactive wolf pup pendant two opal eyes leave bids comments artist auction rules starting bid 60 bid increments 10 minimum buy 150 tag person outbid highest bidder wins free international shipping credit debit card ends thursday 300 pm et shipping week optional add handmade parachute necklace 10 247 support available payment due immediately conclusion auction failure pay block,1,0
95,something beautiful happens every year heart detroit within gritty concrete jungle russell industrial center artists come together create goal bring art back city youth truly something must experienced first hand fully grasp urge fellow artists friends followers participate michigan glass project way able,0,1
96,made custom stand one caps dot stack colors aquarius atlantis corona deja blue also dark cobalt one caps would like stand made shoot dm discount one dont cap still want one feel free dm thanks looking,0,0
97,finishing today one favorite,0,0
98,gang gang gang,0,0
99,little guy 55 tall available 120 shipping included,0,0
100,3rd cap grabs today page,0,0
101,solda super sweet octopus man recent show glowy little specimen served serious looks find buyer scoop gem instore dms great deal today shipping nationwide payment plans available dms always open,0,0
102,cant thank supporters work almost 2500 followers get ready really big giveaway,0,0
103,nothing love everyone cannabis community nothing better waking everyday enjoying new content everyone busting asses create us blaze,0,0
104,good morning thought play new cap little morning morning melt shot smoking one favorite tasting strains magik picked music credit rise shine,0,0
105,ction white uv starting bid 30 1 increments ends tonight 6pm pst 41519 5 minute snipe rule dm questions winner pays 5 shipping us 15 international winner must paypal venmo ready winner must contact within 24hrs pay item reauctioned must 18 years older bid please tag person outbid thanks happy bidding,1,1
106,working getting caps better want one let know let ya know colors available thanks looking,0,0
107,waaaa love custom banana bubble cap much match customer rig,0,0
108,sweet recycler oj banana tumble opal available 200 shipped,0,0
109,auction dead bear eye dabber starts 10 made colors yellow elvis red ruby lilac silver creek call going twice style tomorrow starting 7pm eastern min bid 1 please 5 us shipping 15 international payment ready immediately thnk u,1,0
110,ction clear 10mm comes free boro tip starting bid 15 1 increments ends tonight 6pm pst 63019 winner pays 5 shipping us 15 international winner must paypal venmo ready also take cash app winner must contact within 24hrs pay item reauctioned must 1821 years older bid please tag person outbid thanks happy bidding,1,1
111,auction mind flayer pipe inspired stranger things 1 1 ends tonight last call bid starts 50 minimum increments 10 8 shipping us 16 cad must paypalvenmo ready,1,1
112,sold get wet blue dream bubble cap photo flash,0,1
113,new caps arrived dm us details availability one sold,0,0
114,loving new got,0,0
115,mushroom forest sold 5th installment landscapes cap series really like coming cant wait make one available hit dm inquiry thanks looking,0,0
116,fun trying something,0,0
117,nice lil dab outta,0,0
118,tasty baby dab death bubba diamonds happy rig banger cap,0,0
119,update sold little hot sauce pendant day one available shoot dm like scoop great price,0,0
120,bubblecap bastardo face color opaque aqua este lo nombre jeremy jara vendido eres capaz de juzgar lo bueno malo de tus extractos tienes autocrítica este pequeño es lo que te hace falta mete un bastardo en tu vida,0,0
121,turn post notification fresh batch cold start bangers headed way drop goes live friday 2pm pst preorders due nature bangers guarantee specific colors first come first serve limited drop also limited new xl,0,0
122,キリッキリを狙う,0,0
123,pinwheel fume tubie comes correct 2 removable stems 14mm 10mm matching spinning bubble cap wdab pearls hard case shipping artist x,0,0
124,scoop sold,0,0
125,want touch ears terror great weekend headyglass,0,0
126,family foto friday since blacklight pic threw babies together,0,0
127,new design twist glass water pipeshop amazing water pipe storedm price click bio buy,0,0
128,hand facets cap,0,0
129,ariel flounder 25mm,0,0
130,weekend rolling putting work shop hot hell tunes cranked,0,0
131,auction 25mm wide fits flat tops 2 different linework patterns smooth rolling function thick heavy starts 0 bids 5 shipping 6 ends tonight thursday 700pm pacific,1,0
132,watched destruction tonight pretty dooppee dont forget check auction page 30,0,1
133,spinner caps heady,0,0
134,requests bottles custom ill doin limited drop signed 5 first one 14mm rest 10mm scroll function dm info edit number two sold,0,0
135,disco netflix chill disco soul,0,0
136,try garlic bread new look n taste,0,0
137,shoot dm either catch eye thanks looking supporting,0,0
138,summer,0,0
139,reposted rigs dm info wholesale available,0,0
140,case 11 uv glow dark hand painted sold,0,0
141,coming hot another heater us enjoy bad ass piece wearable art crafted bluv deja blue white blends together effortlessly nick accented gem nautical compass design make sure ship always steered right direction immaculate opal center mind blowing patterns etched heater around neck part daily fit contact us add stunner collection peep available colors styles headies ig live drop 6146008680 calltextdmfacetime questions much love jaw dropping photos,0,0
142,sorry fingerprints x ragin usual reducer killing bubble game,0,0
143,follow tag friend artist details 175 x 2 fillicello pendant backed steel wool opal center msrp 500 shipped lock today 50 using free layaway plan gallery 1st america offer free layaway plan customer wishes use 10 photo,0,0
144,check gorgeous sunset bubble cap hendy much detail tiny space hard capture good luck everyone participated raffle looking forward see invader threw couple,0,0
145,liveto dienoh moor skull bubble cap 3042 mm bangers dm scoop color options available black sold available transparent green transparent yellow dragons blood dark red emerald,0,1
146,lil toss cap,0,0
147,heres quick time lapse video vacstack,0,0
148,available green blues terpy yellow hues rockin ball handle guy,0,0
149,working little thing keep posted,0,0
150,working wip tonight several projects cant show make new homes lots progress shots guy high hopes one infinite love also credit making amazing sounds hear,0,0
151,selling 160,0,0
152,functional friday auction first 14mm recycler made light cobalt please reply comment says bid order avoid confusion cause instagram trash bidding starts 250 reserve bin minimum increments 10 shipping 5 international auction end 710 pacific time tomorrow snipe rule place please bid cannot pay blocked page payment due within 24 hours thank happy bidding,1,0
153,set fit mondo heady heads dude featuring reactive syzygy along blinging opals set one personal favorites collaborations created together visit mean look dots homie slept set available dm interest,0,1
154,infinite terp spinners 30 deck,0,0
155,x cactus bubble cap available 2loudsmokescom dm purchase,0,0
156,caps available currently shoot message interest emof youd like place order wholesalespecific colors,0,0
157,great time creating forearm piece yesterday thanks coming travels letting thing,0,0
158,another stunner monster mewtwo went whole show without someone catching well chance hit dms stop shop asap scoop beauty comes shipped shipping nationwide payment plans available dms always open,0,0
159,reminder today auction wildberry white satin bubble cap bidding info previous post,1,0
160,dude get breaking purple beauty,0,1
161,glass blowing home studio gear sale includes things need get started flame working glass fume hood extractor fan kiln sandblaster compressor wet saw rollers bench backsplash homefill oxygen system oxygen tank bethlehem bravo torch electric footpedal marver hoses regulators add tools ready go clear glass box short color included tube 75 50 44 38 25 20 16 12 10 rod 14 12 10 8 7 6 5 3,0,0
162,auction heart millie bubblecap starts 20 bid 5 increments plus 5 shipping ends tomorrow 710,1,0
163,put finishing touches boy tell think,0,1
164,made 30mm implosion cap morning gunna posted auction pretty soon want go follow keep eyes peeled,1,0
165,mike gong 2011,0,1
166,bloody citrus,0,0
167,whats guys got called fat glob friday stop drop glob im going fresh pressed solventless using 2k15 taylor sims recycler hopefully considered glob edit 3 minute video 1 minute seeing 1st 2 minutes times 2 speed finished inhaled,0,0
168,auction two 8 mil pearls start 10 end thursday 200 pm pst took practice make something small buyer pays shipping please paypal venmo ready 10 minute snipe rule effect,1,0
169,sold lot fun making making sure one number 1 limited run 50 caps come signed numbered dated fits 25mm nails functions like dream,0,1
170,stoked part upcoming show save date killer work awesome artists,0,0
171,galactic passport pendant piece found home interested one send dm get,0,0
172,1ction cfl starting bid 1 1 increments ends tonight 6pm pst 51419 5 minute snipe rule dm questions winner pays 5 shipping us 15 international winner must paypal venmo ready also take cash app winner must contact within 24hrs pay item reauctioned must 18 years older bid please tag person outbid thanks happy bidding,1,0
173,little bowtie booty,0,0
174,someone jackin style,0,0
175,going unique options slide bowls upcoming show excited one working hard make sure got nice selection everyone see september 6th,0,0
176,layback bonzai,0,0
177,cactus bubblecap,0,0
178,finished red tailed tropicbird sculpture nfs asked make commission seabirds hawaii chose beautiful birds made background representing mountains coastal waters deep ocean birds nest cliffs sometimes far inland steepest inclines hunt see squid come deep ocean see several species tropicbirds throughout hawaii try kilauea lighthouse kaua see,0,0
179,game time guys come find guess whats hand yup easy good luck guys always thanks looking great day,0,0
180,another recent marble newer style im trying improve,0,1
181,twins,0,0
182,ction white tentacle starting bid 10 1 increments ends tonight 6pm pst 6819 5 minute snipe rule dm questions winner pays 5 shipping us 15 international winner must paypal venmo ready also take cash app winner must contact within 24hrs pay item reauctioned must 1821 years older bid please tag person outbid thanks happy bidding,1,0
183,ction winner picks size gender combo starting bid 20 1 increments ends tonight 6pm pst 61119 5 minute snipe rule dm questions winner pays 5 shipping us 15 international winner must paypal venmo ready also take cash app winner must contact within 24hrs pay item reauctioned must 1821 years older bid please tag person outbid thanks happy bidding,1,0
184,need new peep beautiful bluedream spray nozzle directional fresh,0,0
185,devils heart tattoo selling local handmade wire wrapped jewelry hanna mahea mineral momma based colorado springs precious gemstones crystals tediously wrapped solid sterling silver gold upon request accept customs pendants pins bracelets rear view mirror hangers love working crystals precious metals found love bending wire 4 half years ago come get custom jewelry devils heart tattoo studio 3320 w colorado ave old colorado city instagramcommineralmomma facebookcomhannahmahea etsycomshopmineralmomma,0,0
186,pacman powering opal characters wanna see,0,0
187,24 hr auction please read whole post bidding peach cove bubble cap auction rules 1 tag person bid bid 2 cannot accept paypal 3 venmogoogle walletsquare cashfacebook pay 4auction starts 0 5please bid least 5 increments 6 bin 30 10 shipping 7be ready send payment within 24hrs get blocked 8buyer adds 10 shipping 9ends 624 1pm pst,1,0
188,puffco peak bubble caps stock got v2 puffco peak hemisphere cap reverse etched eq print bubble cap v2 puffco peak marble cap shorter handle calldm info,0,1
189,beldar x x available store online thecavesmokeshopcom,0,0
190,new bubble cap made,0,0
191,added bunch puffco peak sized bubble caps neglassartcom free shipping,0,0
192,another awesome design love see skin great response designs offering great deal one first come first serve,0,0
193,collab sherlock clean easy eyes,0,0
194,iso station type thing lol collectively call things please comment thinkseriously lol sold,0,0
195,28mm uv dichroic bubble cap,0,0
196,edit sold havent put octopus something long time found recycler got started sometime last year didnt get finished reasons cant remember maybe waiting right moment,0,0
197,proud new owner flask fixie happier color combo bomb fuck fume sections booty piece bubble cap clean fuck gunna lie sucker piece exact matching cap really knocked one park homie,0,0
198,reposted good morning happy sunday funday cannafam welcome d3n id like give huge shoutout thank master glass artists prohibition glass amazing scoop dabbercarb cap combo gifted 44th birthday yesterday cannatank420 spokane washington funtion pieces chart absolutely love set friends look forward future business prohibition glass carrying amazing glass art cannabis connection open doors spokane washington year event amazing returning visit amazing friends cannatank420 today go world amazing day glorious cannabis community carpe diem friends god bless love us,0,0
199,late night work,0,1
200,ction starting bid 40 1 increments ends tonight 6pm pst 52919 5 minute snipe rule dm questions winner pays 5 shipping us 15 international winner must paypal venmo ready also take cash app winner must contact within 24hrs pay item reauctioned must 18 years older bid please tag person outbid thanks happy bidding,1,0
201,tend little liberal pieces comes water level usually leads gulp two first dabs get new one breaking x collab lamp sour sunset hash rosin happy snowed weekend,0,0
202,realized attempted sculpting human figure really long time probably years course thinking give shot make sure totally forgotten skill tiny punk fairy,0,0
203,today rights music,0,0
204,frequency wand bub cap available hit interested cap perfect smaller sized bangers would work well 1825mm nice balance smooth hold thanks enjoying,0,0
205,love way one mixed hit interested 10 mm yoshi blue dream cobalt,0,0
206,auction ns orange bubble cap 25mm puffco peak cap siriusly10 start ea write reg peak increments please certain bidding going twice sold style payment due close flakes blocked creditdebit venmo square pp accepted thank looking good luck going twice sold style rights music,1,0
207,full spectrum fume 14 mm slide fumed implosion side thanks looking,0,1
208,check new brought dab cap holder 4 different sized dabtool inserts,0,0
209,mai tai dabber made last night ill post better video get back home guy available 45 shipped boob,0,0
210,24 hour auction crushed opal rig retti attachment yellow pastel leave bids comments artist 575 inches 14mm auction rules starting bid 350 bid increments 25 minimum tag person outbid highest bidder wins free international shipping credit debit card ends tuesday 830 pm et shipping week optional add handmade parachute necklace 10 247 support available payment due immediately conclusion auction failure pay block,1,0
211,cone custom 4layer gig absolutely impressive details available many others,0,0
212,thnx custom blue blizzard bubble cap asked short tip handle opal matches sake bottle much luv fam adults 21 nothings sale rack middle,0,0
213,sorry mia lately reason shadow ban whatever available right hit us interested,0,0
214,bling bling,0,0
215,drop caps available full color caps opals hit see one like,0,0
216,2017 pendant one favorite artists,0,0
217,im going 14mm 10mm ash catcher auction later check,1,0
218,get bids auction ending soon 0mm mini tube one post back sleep going steal,0,1
219,bubble cap working pleased growth need one hit dm hope enjoy,0,0
220,24 hr auction please read whole post bidding 10mm gold silver fume bubbletrap minirig light cobalt whandmade joint auction rules 1 tag person bid bid 2 cannot accept paypal 3 venmogoogle walletsquare cashfacebook pay 4auction starts 0 5please bid least 10 increments 6 bin 120 15 shipping 7be ready send payment within 24hrs get blocked 8buyer adds 15 shipping 9ends 126 12pm pst,1,0
221,ction cfl starting bid 25 1 increments ends tonight 6pm pst 31919 5 minute snipe rule dm questions winner pays 5 shipping us 15 international winner must paypal venmo ready winner must contact within 24hrs pay item reauctioned must 18 years older bid please tag person outbid thanks happy bidding,1,1
222,sold get two 14mm slides,0,0
223,nice cold start go anime started called dimension w pretty good havent seen check ive wanting show yall cap got back reason chose track rig cap egg music,0,0
224,got new heady carb cap drop heat coming soon wait stop location sneak peek,0,1
225,shout smooth fast transition love much thank,0,0
226,ction cfl matching 26mm drips stand starting bid 45 1 increments ends tonight 6pm pst 12519 5 minute snipe rule dm questions winner pays 5 shipping us 15 international winner must paypal venmo ready winner must contact within 24hrs pay item reauctioned must 18 years older bid please tag person outbid thanks happy bidding,1,0
227,super lovely bubbubbler homie recent event fun piece tons poured featuring gold ruby gold amethyst kinds lovely bubbles get lost shredder looking good place call home making show night stop today snag great price hit dms work deal shipping nationwide payment plans available dms always open,0,0
228,close collab photo,0,1
229,black white please like comment share easy way support favorite glass blowers thanks looking,0,0
230,sold macro 8 arm full color blue neck base green perc lips base looking 300 includes 810 condition 14mm joint 30mm wide banger 2day 350 throw toro wand retail rig 610 banger 80 wandcarbcap 100,0,0
231,fucking happy see jawn one piece thank much repair artist know baby back business solo recycler,0,0
232,female form bubble cap came nice,0,0
233,travel rigs available cfl colors come matching bubble message us info,0,0
234,auction pod 117 auction tonight potion accented grommet tube featuring white opal backed blue dreamingo stands 7 14 tall 10mm 2 hole whirlpool stem ti signed dated kato 2019 pod 117 bidding starts 100 minimum bids 10 bin ends tomorrow call twice sold style bid includes shipping lower 48 paypal fees shipping canada 20 invoiced via paypal echecks please echecks immediately refunded must least 19 years old bid please ready pay bid within 24 hours event winning auction failure result able participate future auctions thanks good luck,1,0
235,caps pendys sale going steals get homie girl fresh new pendant bubble cap swipe second pic prices dm better pictures may interested throw deals multiple,0,1
236,tons beautiful beanies junkieglass colors listed post artist junkieglass 2 dusk beanie w space iris 3 tropical green w space iris 4 jet black w space iris 5sold 8 yellow elvis pink lavender iris 9 tonic w space iris 10 roswell beanie w crappy moonstone space iris 11 mystic w space iris 13sold 17 sold 18 chartreuse space iris 19 green energy space iris pictured 108 shipped priority sticker pack,0,0
237,shaman pendant auction taking place right sleep,0,0
238,fully fabricated pendant simple engraving available id love see go good home contains old stock turquoise nishapur iran mined 36 years ago originally 200 150 comes chain let know youre interested,0,0
239,auctions galore next cap auction chopping block fire clear cap usual starts 0 increments whatever want ends 10pm winner adds 5 shipping venmo cash app preferred paypal friends family accepted,1,1
240,ive hard work bubble cap tech opal encasements couldnt proud far come far continue go slogan never stop evolving couldnt true right self taught solo artist grind left intrested send message convection fitment hands flawless never stop evolving,0,1
241,wait till saturday,0,0
242,hey gang rainbow bw hollow pendant grabs today backed crushed opal galaxy swipe pics 161 diameter starts whatever increments 10 reserve bin 200 ends call shipping included 100 otherwise winner adds 5 us shipping 10 international must pay within 24 hours auction close serious bidders appreciate support happy bidding,1,0
243,closed smauction read entire post bidding next marvelous iso latticino bubble carb cap made skilled homie description super sick gem made latticino iso inside work cobalt amber purple green exotic hella versatile works thermal regular flattop bangers seriously solid made last great functionality full positive vibes signature optional badass cap iso work oldschool feel could stare day long mesmerizing latticino tech baby made great colors sweet top bottom believe say something special person dont sleep take advantage zero start reserve bin highest bid end wins great opportunity snag heady cap artist major steal retail price thanks good luck ends 24hrs first bid placed going twice sold style finish additional bid starts process set time length final calls post automated may exceed 24hrs must 1821 depending local statecountry laws valid id proof tobbaco use glass art bidding starts 0 goes least 5 increments ends reserve shipping 6 usa12 winner must pay within 24hrs closes via paypal venmo cash app chase quick pay zelle google pay creditdebit card considered flaking flake delete bids troll block,0,1
244,dotbox klein recycler collab much fun really gettind piece klein recycler decked dotbox sections moonstone separated eclipse black lip wraps 8mm super pin white opal stands 85 tall 14mm joint gill uptake 4 hole perk sold,0,1
245,close copper bracelet wire weave,0,0
246,sold fits bangers flat lapped beveled nozzle,0,0
247,auction 7 minitube 5 hole diffy 14mm joint 25mm round bottom 6mm quartz bead v3 bubble cap included starts 40 please bid increments 5 free domestic shipping 100 10 priority ends 24 hours first bid please payment ready flakesfake bidders blocked keep honest thanks support,1,0
248,fresh kiln old school colors hype shit good old classics tell colors used,0,1
249,absolutely love color youth small little guy going look great 2 sided,0,1
250,fresh drop shifty uv bubblecaps get get color choice last,0,0
251,killed tubing make examples bubblecaps show buttery smooth good job guys,0,0
252,one projects worked recently passionate glass industry work anyone know put piece take good look page rewig sections made vacstacks pulls neck chlorophyll sleeved clear window foot joint decorated piece 7 mini fractals enjoy sneak preview im exactly equipped photograph piece didnt want keep either higher quality photos come soon,0,1
253,two sided mandala sold,0,1
254,scroll right fire alert secret white entered,0,0
255,tropicanna cookies fambrosia x quartz dabber roadie gavel honey stick,0,0
256,sale artist postalglass beautiful 10mm micro egg perfect go smoking anywhere perfect terp slayers included pelican 1120 case 10mm mini fab egg stickers need new banger add one order 50 350 lockdown heater today graveyard using interest free financing 20 deposit 70 elvis atomic blue stardust grateful dead rewigs,0,0
